Avg_players;Gain;Peak_Players;Date;Game_Name
9512.48;-1492.03;17567;2018-09-01;The Elder Scrolls V: Skyrim Special Edition
11004.51;-1042.06;19106;2018-08-01;The Elder Scrolls V: Skyrim Special Edition
12046.57;584.17;19319;2018-07-01;The Elder Scrolls V: Skyrim Special Edition
11462.4;428.86;19321;2018-06-01;The Elder Scrolls V: Skyrim Special Edition
11033.55;-741.25;18427;2018-05-01;The Elder Scrolls V: Skyrim Special Edition
11774.79;1572.45;25182;2018-04-01;The Elder Scrolls V: Skyrim Special Edition
10202.34;-134.83;17857;2018-03-01;The Elder Scrolls V: Skyrim Special Edition
10337.17;-1880.06;18673;2018-02-01;The Elder Scrolls V: Skyrim Special Edition
12217.23;1157.22;21459;2018-01-01;The Elder Scrolls V: Skyrim Special Edition
11060.01;2280.03;19724;2017-12-01;The Elder Scrolls V: Skyrim Special Edition
8779.98;-784.25;17725;2017-11-01;The Elder Scrolls V: Skyrim Special Edition
9564.23;-1345.53;18622;2017-10-01;The Elder Scrolls V: Skyrim Special Edition
10909.76;1141.87;23312;2017-09-01;The Elder Scrolls V: Skyrim Special Edition
9767.89;-568.48;18461;2017-08-01;The Elder Scrolls V: Skyrim Special Edition
10336.37;912.68;16929;2017-07-01;The Elder Scrolls V: Skyrim Special Edition
9423.68;362.08;15695;2017-06-01;The Elder Scrolls V: Skyrim Special Edition
9061.61;1392.8;16427;2017-05-01;The Elder Scrolls V: Skyrim Special Edition
7668.81;-702.8;15364;2017-04-01;The Elder Scrolls V: Skyrim Special Edition
8371.61;-1614.72;16316;2017-03-01;The Elder Scrolls V: Skyrim Special Edition
9986.33;-2193.87;18727;2017-02-01;The Elder Scrolls V: Skyrim Special Edition
12180.21;-2985.95;22528;2017-01-01;The Elder Scrolls V: Skyrim Special Edition
15166.15;-12887.45;30528;2016-12-01;The Elder Scrolls V: Skyrim Special Edition
28053.6;22375.2;65584;2016-11-01;The Elder Scrolls V: Skyrim Special Edition
5678.4;5676.98;69777;2016-10-01;The Elder Scrolls V: Skyrim Special Edition
1.42;;14;2016-09-01;The Elder Scrolls V: Skyrim Special Edition
13870.87;2387.96;31650;2021-09-01;Stellaris
11482.91;-1078.43;17028;2021-08-01;Stellaris
12561.34;-304.68;19577;2021-07-01;Stellaris
12866.02;-5623.77;19976;2021-06-01;Stellaris
18489.79;-3703.13;32520;2021-05-01;Stellaris
22192.92;8742.42;57250;2021-04-01;Stellaris
13450.5;-2566.89;21753;2021-03-01;Stellaris
16017.4;2372.91;26283;2021-02-01;Stellaris
13644.48;1850.17;22020;2021-01-01;Stellaris
11794.32;-1853.07;19992;2020-12-01;Stellaris
13647.39;2604.91;25486;2020-11-01;Stellaris
11042.48;1053.28;24935;2020-10-01;Stellaris
9989.2;-1253.83;19261;2020-09-01;Stellaris
11243.03;-1462.55;16487;2020-08-01;Stellaris
12705.58;492.71;18930;2020-07-01;Stellaris
12212.86;-6687.48;19164;2020-06-01;Stellaris
18900.34;822.48;41733;2020-05-01;Stellaris
18077.86;-4207.93;33078;2020-04-01;Stellaris
22285.79;12653.12;64120;2020-03-01;Stellaris
9632.67;-315.99;14938;2020-02-01;Stellaris
9948.66;706.8;16769;2020-01-01;Stellaris
9241.86;136.47;15575;2019-12-01;Stellaris
9105.38;-313.56;17057;2019-11-01;Stellaris
9418.94;1670.65;20584;2019-10-01;Stellaris
7748.29;-1238.38;12841;2019-09-01;Stellaris
8986.67;-1989.49;14603;2019-08-01;Stellaris
10976.16;-4054.77;17730;2019-07-01;Stellaris
15030.93;3102.35;29345;2019-06-01;Stellaris
11928.58;3593.31;31038;2019-05-01;Stellaris
8335.27;-511.93;14618;2019-04-01;Stellaris
8847.2;-1101.62;14939;2019-03-01;Stellaris
9948.83;-3000.77;18011;2019-02-01;Stellaris
12949.59;-7461.61;27465;2019-01-01;Stellaris
20411.2;12169.09;50061;2018-12-01;Stellaris
8242.12;587.85;14622;2018-11-01;Stellaris
7654.27;-1297.58;13955;2018-10-01;Stellaris
8951.85;1207.58;17554;2018-09-01;Stellaris
7744.27;-1845.95;13215;2018-08-01;Stellaris
9590.22;-1598.01;16446;2018-07-01;Stellaris
11188.22;-47.1;23073;2018-06-01;Stellaris
11235.33;1294.91;28252;2018-05-01;Stellaris
9940.42;-7180.2;19026;2018-04-01;Stellaris
17120.62;1166.35;43837;2018-03-01;Stellaris
15954.27;4660.52;61467;2018-02-01;Stellaris
11293.75;1744.96;19663;2018-01-01;Stellaris
9548.79;1169.24;17326;2017-12-01;Stellaris
8379.55;-2279.99;15599;2017-11-01;Stellaris
10659.54;596.94;24824;2017-10-01;Stellaris
10062.6;3661.15;34388;2017-09-01;Stellaris
6401.45;-1493.28;11233;2017-08-01;Stellaris
7894.73;-1881.17;14155;2017-07-01;Stellaris
9775.9;-4376.76;20888;2017-06-01;Stellaris
14152.65;-2907.19;29042;2017-05-01;Stellaris
17059.85;12017.4;43549;2017-04-01;Stellaris
5042.45;-981.29;10068;2017-03-01;Stellaris
6023.74;-870.48;11105;2017-02-01;Stellaris
6894.22;724.39;12773;2017-01-01;Stellaris
6169.82;30.69;11261;2016-12-01;Stellaris
6139.13;6.51;12637;2016-11-01;Stellaris
6132.63;1861.43;20301;2016-10-01;Stellaris
4271.19;-477.27;9173;2016-09-01;Stellaris
4748.46;-1833.09;9201;2016-08-01;Stellaris
6581.55;-2522.98;13827;2016-07-01;Stellaris
9104.53;-11695.05;21517;2016-06-01;Stellaris
20799.58;20796.98;68517;2016-05-01;Stellaris
2.6;2.46;37;2016-04-01;Stellaris
0.14;-0.49;2;2016-03-01;Stellaris
0.64;;11;2015-08-01;Stellaris
16778.49;-2539.25;29507;2021-09-01;The Elder Scrolls Online
19317.74;558.13;35630;2021-08-01;The Elder Scrolls Online
18759.61;-2523.19;31391;2021-07-01;The Elder Scrolls Online
21282.8;2303.76;39789;2021-06-01;The Elder Scrolls Online
18979.04;-4398.57;31115;2021-05-01;The Elder Scrolls Online
23377.61;3187.48;43272;2021-04-01;The Elder Scrolls Online
20190.13;277.85;36373;2021-03-01;The Elder Scrolls Online
19912.28;762.06;31886;2021-02-01;The Elder Scrolls Online
19150.22;1345.58;33069;2021-01-01;The Elder Scrolls Online
17804.64;848.52;29617;2020-12-01;The Elder Scrolls Online
16956.13;-2146.56;33807;2020-11-01;The Elder Scrolls Online
19102.69;239.09;32601;2020-10-01;The Elder Scrolls Online
18863.6;-4505.8;31588;2020-09-01;The Elder Scrolls Online
23369.4;1362.8;38240;2020-08-01;The Elder Scrolls Online
22006.6;-996.88;34962;2020-07-01;The Elder Scrolls Online
23003.48;-391.94;39494;2020-06-01;The Elder Scrolls Online
23395.42;-5072.23;42677;2020-05-01;The Elder Scrolls Online
28467.65;13711.74;49061;2020-04-01;The Elder Scrolls Online
14755.91;-982.79;25432;2020-03-01;The Elder Scrolls Online
15738.7;321.76;30989;2020-02-01;The Elder Scrolls Online
15416.94;2944.73;28238;2020-01-01;The Elder Scrolls Online
12472.22;940.43;23749;2019-12-01;The Elder Scrolls Online
11531.79;370.82;21527;2019-11-01;The Elder Scrolls Online
11160.97;-833.93;19394;2019-10-01;The Elder Scrolls Online
11994.9;-1329.08;23437;2019-09-01;The Elder Scrolls Online
13323.98;-1282.21;23212;2019-08-01;The Elder Scrolls Online
14606.19;-2962.89;24568;2019-07-01;The Elder Scrolls Online
17569.08;-236.88;29029;2019-06-01;The Elder Scrolls Online
17805.96;1667.85;32498;2019-05-01;The Elder Scrolls Online
16138.11;2521.62;28980;2019-04-01;The Elder Scrolls Online
13616.49;186.91;31851;2019-03-01;The Elder Scrolls Online
13429.59;1021.19;24158;2019-02-01;The Elder Scrolls Online
12408.4;387.87;21996;2019-01-01;The Elder Scrolls Online
12020.54;1123.45;19823;2018-12-01;The Elder Scrolls Online
10897.08;-2017.42;18228;2018-11-01;The Elder Scrolls Online
12914.51;491.87;21298;2018-10-01;The Elder Scrolls Online
12422.64;-2155.13;22288;2018-09-01;The Elder Scrolls Online
14577.76;999.52;29547;2018-08-01;The Elder Scrolls Online
13578.24;-1869.15;23384;2018-07-01;The Elder Scrolls Online
15447.39;4874.09;28296;2018-06-01;The Elder Scrolls Online
10573.3;-835.01;21380;2018-05-01;The Elder Scrolls Online
11408.31;1427.97;19117;2018-04-01;The Elder Scrolls Online
9980.34;1014.65;24641;2018-03-01;The Elder Scrolls Online
8965.69;-1305.7;15284;2018-02-01;The Elder Scrolls Online
10271.4;-1376.86;17705;2018-01-01;The Elder Scrolls Online
11648.26;3819.09;25928;2017-12-01;The Elder Scrolls Online
7829.17;48.69;14783;2017-11-01;The Elder Scrolls Online
7780.48;-390.82;13825;2017-10-01;The Elder Scrolls Online
8171.3;73.81;15470;2017-09-01;The Elder Scrolls Online
8097.48;-281.26;18457;2017-08-01;The Elder Scrolls Online
8378.74;-1535.89;14351;2017-07-01;The Elder Scrolls Online
9914.64;680.63;16788;2017-06-01;The Elder Scrolls Online
9234.0;-2032.25;16676;2017-05-01;The Elder Scrolls Online
11266.26;3836.67;29979;2017-04-01;The Elder Scrolls Online
7429.58;-2149.5;13220;2017-03-01;The Elder Scrolls Online
9579.08;1895.06;17655;2017-02-01;The Elder Scrolls Online
7684.02;-1980.37;13704;2017-01-01;The Elder Scrolls Online
9664.39;626.94;20167;2016-12-01;The Elder Scrolls Online
9037.45;5807.39;29305;2016-11-01;The Elder Scrolls Online
3230.06;918.11;6653;2016-10-01;The Elder Scrolls Online
2311.95;-681.46;3950;2016-09-01;The Elder Scrolls Online
2993.41;-292.98;6114;2016-08-01;The Elder Scrolls Online
3286.39;467.68;7008;2016-07-01;The Elder Scrolls Online
2818.71;1166.03;5544;2016-06-01;The Elder Scrolls Online
1652.68;-228.72;3240;2016-05-01;The Elder Scrolls Online
1881.4;-543.52;3461;2016-04-01;The Elder Scrolls Online
2424.92;-99.02;4852;2016-03-01;The Elder Scrolls Online
2523.94;-1346.39;4524;2016-02-01;The Elder Scrolls Online
3870.33;599.33;8572;2016-01-01;The Elder Scrolls Online
3271.0;1686.11;7279;2015-12-01;The Elder Scrolls Online
1584.89;-71.64;4487;2015-11-01;The Elder Scrolls Online
1656.53;-691.75;2828;2015-10-01;The Elder Scrolls Online
2348.28;-29.02;4700;2015-09-01;The Elder Scrolls Online
2377.3;-329.58;5030;2015-08-01;The Elder Scrolls Online
2706.88;557.71;5971;2015-07-01;The Elder Scrolls Online
2149.18;237.62;3347;2015-06-01;The Elder Scrolls Online
1911.55;-545.45;3208;2015-05-01;The Elder Scrolls Online
2457.01;334.58;4333;2015-04-01;The Elder Scrolls Online
2122.42;1214.6;5067;2015-03-01;The Elder Scrolls Online
907.82;-97.95;1559;2015-02-01;The Elder Scrolls Online
1005.77;162.24;2095;2015-01-01;The Elder Scrolls Online
843.54;333.12;1924;2014-12-01;The Elder Scrolls Online
510.42;-120.61;1187;2014-11-01;The Elder Scrolls Online
631.03;-80.85;1270;2014-10-01;The Elder Scrolls Online
711.88;-535.8;1439;2014-09-01;The Elder Scrolls Online
1247.68;-744.94;2290;2014-08-01;The Elder Scrolls Online
1992.62;;3107;2014-07-01;The Elder Scrolls Online
17121.06;-2816.45;34682;2021-09-01;Left 4 Dead 2
19937.51;-91.55;49003;2021-08-01;Left 4 Dead 2
20029.06;3369.6;37870;2021-07-01;Left 4 Dead 2
16659.47;-2037.38;33686;2021-06-01;Left 4 Dead 2
18696.85;3278.56;40653;2021-05-01;Left 4 Dead 2
15418.29;-141.89;29097;2021-04-01;Left 4 Dead 2
15560.18;-1099.69;36938;2021-03-01;Left 4 Dead 2
16659.87;-2925.3;23915;2021-02-01;Left 4 Dead 2
19585.17;1255.14;34475;2021-01-01;Left 4 Dead 2
18330.04;-50.64;33893;2020-12-01;Left 4 Dead 2
18380.67;-3074.38;39300;2020-11-01;Left 4 Dead 2
21455.05;441.19;47697;2020-10-01;Left 4 Dead 2
21013.86;8384.79;100965;2020-09-01;Left 4 Dead 2
12629.07;-2038.69;18679;2020-08-01;Left 4 Dead 2
14667.76;3372.34;25107;2020-07-01;Left 4 Dead 2
11295.42;-656.96;23371;2020-06-01;Left 4 Dead 2
11952.38;-2600.69;18881;2020-05-01;Left 4 Dead 2
14553.07;1357.53;42699;2020-04-01;Left 4 Dead 2
13195.54;400.4;21184;2020-03-01;Left 4 Dead 2
12795.14;660.88;25124;2020-02-01;Left 4 Dead 2
12134.26;920.07;22868;2020-01-01;Left 4 Dead 2
11214.19;1676.74;23710;2019-12-01;Left 4 Dead 2
9537.45;1284.7;22226;2019-11-01;Left 4 Dead 2
8252.75;688.33;22339;2019-10-01;Left 4 Dead 2
7564.43;-1478.8;14519;2019-09-01;Left 4 Dead 2
9043.23;-2205.39;14930;2019-08-01;Left 4 Dead 2
11248.62;1172.3;22293;2019-07-01;Left 4 Dead 2
10076.32;-99.65;21723;2019-06-01;Left 4 Dead 2
10175.97;2279.39;26978;2019-05-01;Left 4 Dead 2
7896.58;-401.12;15029;2019-04-01;Left 4 Dead 2
8297.7;-1203.64;15316;2019-03-01;Left 4 Dead 2
9501.35;-1066.71;18087;2019-02-01;Left 4 Dead 2
10568.06;655.17;20122;2019-01-01;Left 4 Dead 2
9912.89;188.34;20702;2018-12-01;Left 4 Dead 2
9724.55;1880.56;25246;2018-11-01;Left 4 Dead 2
7843.99;9.01;23062;2018-10-01;Left 4 Dead 2
7834.98;-1320.18;14538;2018-09-01;Left 4 Dead 2
9155.15;-3377.46;15285;2018-08-01;Left 4 Dead 2
12532.61;2430.92;25777;2018-07-01;Left 4 Dead 2
10101.69;2444.6;27239;2018-06-01;Left 4 Dead 2
7657.09;-145.07;18821;2018-05-01;Left 4 Dead 2
7802.16;-1790.76;13680;2018-04-01;Left 4 Dead 2
9592.92;-2324.45;18384;2018-03-01;Left 4 Dead 2
11917.37;-1699.92;24918;2018-02-01;Left 4 Dead 2
13617.28;892.79;28171;2018-01-01;Left 4 Dead 2
12724.5;2449.95;29351;2017-12-01;Left 4 Dead 2
10274.54;2775.88;32064;2017-11-01;Left 4 Dead 2
7498.66;-797.25;14657;2017-10-01;Left 4 Dead 2
8295.91;-2505.8;16800;2017-09-01;Left 4 Dead 2
10801.7;-5544.36;19287;2017-08-01;Left 4 Dead 2
16346.07;4890.53;42773;2017-07-01;Left 4 Dead 2
11455.54;4033.6;42217;2017-06-01;Left 4 Dead 2
7421.94;-1040.23;14534;2017-05-01;Left 4 Dead 2
8462.17;-1859.1;16743;2017-04-01;Left 4 Dead 2
10321.27;783.27;27825;2017-03-01;Left 4 Dead 2
9538.0;-2729.49;17223;2017-02-01;Left 4 Dead 2
12267.49;1467.53;25699;2017-01-01;Left 4 Dead 2
10799.96;1180.26;25743;2016-12-01;Left 4 Dead 2
9619.7;2148.56;23367;2016-11-01;Left 4 Dead 2
7471.14;224.77;17778;2016-10-01;Left 4 Dead 2
7246.37;-1488.89;13374;2016-09-01;Left 4 Dead 2
8735.26;-2742.84;14040;2016-08-01;Left 4 Dead 2
11478.09;2404.24;22622;2016-07-01;Left 4 Dead 2
9073.86;581.72;20215;2016-06-01;Left 4 Dead 2
8492.13;329.42;18322;2016-05-01;Left 4 Dead 2
8162.71;-1408.07;16524;2016-04-01;Left 4 Dead 2
9570.79;-2199.95;19083;2016-03-01;Left 4 Dead 2
11770.73;-634.52;25228;2016-02-01;Left 4 Dead 2
12405.26;1500.59;25363;2016-01-01;Left 4 Dead 2
10904.66;1889.72;22646;2015-12-01;Left 4 Dead 2
9014.94;1793.82;19403;2015-11-01;Left 4 Dead 2
7221.12;26.39;17636;2015-10-01;Left 4 Dead 2
7194.73;-3120.21;13055;2015-09-01;Left 4 Dead 2
10314.94;1331.91;22453;2015-08-01;Left 4 Dead 2
8983.03;-1557.14;14321;2015-07-01;Left 4 Dead 2
10540.17;4171.48;23097;2015-06-01;Left 4 Dead 2
6368.69;-161.67;10543;2015-05-01;Left 4 Dead 2
6530.37;-726.58;11863;2015-04-01;Left 4 Dead 2
7256.95;-1159.57;13014;2015-03-01;Left 4 Dead 2
8416.52;-1249.39;13285;2015-02-01;Left 4 Dead 2
9665.91;591.87;17156;2015-01-01;Left 4 Dead 2
9074.04;308.65;17356;2014-12-01;Left 4 Dead 2
8765.38;918.38;18037;2014-11-01;Left 4 Dead 2
7847.0;-587.11;15176;2014-10-01;Left 4 Dead 2
8434.12;14.06;18732;2014-09-01;Left 4 Dead 2
8420.05;-1414.38;12255;2014-08-01;Left 4 Dead 2
9834.44;724.47;16811;2014-07-01;Left 4 Dead 2
9109.97;649.67;18392;2014-06-01;Left 4 Dead 2
8460.3;-790.75;14600;2014-05-01;Left 4 Dead 2
9251.05;-1768.3;16210;2014-04-01;Left 4 Dead 2
11019.34;-1966.95;22266;2014-03-01;Left 4 Dead 2
12986.29;-10123.88;24471;2014-02-01;Left 4 Dead 2
23110.17;2121.33;61325;2014-01-01;Left 4 Dead 2
20988.84;14105.28;161590;2013-12-01;Left 4 Dead 2
6883.56;1218.9;16177;2013-11-01;Left 4 Dead 2
5664.66;-430.96;10267;2013-10-01;Left 4 Dead 2
6095.63;-1749.56;10982;2013-09-01;Left 4 Dead 2
7845.19;-4538.39;13284;2013-08-01;Left 4 Dead 2
12383.57;5208.83;39026;2013-07-01;Left 4 Dead 2
7174.74;236.51;12810;2013-06-01;Left 4 Dead 2
6938.23;-382.78;12116;2013-05-01;Left 4 Dead 2
7321.01;-2016.37;14109;2013-04-01;Left 4 Dead 2
9337.38;1229.5;21574;2013-03-01;Left 4 Dead 2
8107.87;-1309.0;14424;2013-02-01;Left 4 Dead 2
9416.88;12.89;17873;2013-01-01;Left 4 Dead 2
9403.98;-12.91;19518;2012-12-01;Left 4 Dead 2
9416.89;470.03;21298;2012-11-01;Left 4 Dead 2
8946.86;2595.92;48599;2012-10-01;Left 4 Dead 2
6350.94;-1876.73;11229;2012-09-01;Left 4 Dead 2
8227.67;-4000.8;14848;2012-08-01;Left 4 Dead 2
12228.47;;21811;2012-07-01;Left 4 Dead 2
7745.29;-275.12;25039;2021-09-01;Forza Horizion 4
8020.42;-7243.42;15083;2021-08-01;Forza Horizion 4
15263.84;6191.78;39317;2021-07-01;Forza Horizion 4
9072.06;1376.53;37610;2021-06-01;Forza Horizion 4
7695.53;-4460.65;16945;2021-05-01;Forza Horizion 4
12156.17;1532.44;40228;2021-04-01;Forza Horizion 4
10623.73;;25882;2021-03-01;Forza Horizion 4
14939.8;-1659.78;25799;2021-09-01;Europa Universalis IV
16599.58;1757.3;26315;2021-08-01;Europa Universalis IV
14842.28;529.09;22911;2021-07-01;Europa Universalis IV
14313.19;-839.14;22880;2021-06-01;Europa Universalis IV
15152.33;186.69;24344;2021-05-01;Europa Universalis IV
14965.64;-415.68;25559;2021-04-01;Europa Universalis IV
15381.32;-507.96;25571;2021-03-01;Europa Universalis IV
15889.28;-595.06;25824;2021-02-01;Europa Universalis IV
16484.33;1841.42;26680;2021-01-01;Europa Universalis IV
14642.92;739.86;25032;2020-12-01;Europa Universalis IV
13903.05;1047.66;23362;2020-11-01;Europa Universalis IV
12855.4;993.46;23124;2020-10-01;Europa Universalis IV
11861.93;-4068.81;19618;2020-09-01;Europa Universalis IV
15930.75;-1839.24;25686;2020-08-01;Europa Universalis IV
17769.98;-3168.43;28016;2020-07-01;Europa Universalis IV
20938.41;4827.5;47844;2020-06-01;Europa Universalis IV
16110.92;-554.31;26832;2020-05-01;Europa Universalis IV
16665.22;474.26;26508;2020-04-01;Europa Universalis IV
16190.96;1318.68;29916;2020-03-01;Europa Universalis IV
14872.28;1492.38;26619;2020-02-01;Europa Universalis IV
13379.9;979.29;26364;2020-01-01;Europa Universalis IV
12400.61;818.85;20805;2019-12-01;Europa Universalis IV
11581.75;-66.0;20664;2019-11-01;Europa Universalis IV
11647.75;96.92;21969;2019-10-01;Europa Universalis IV
11550.84;509.3;22352;2019-09-01;Europa Universalis IV
11041.54;-163.53;17988;2019-08-01;Europa Universalis IV
11205.07;269.12;19163;2019-07-01;Europa Universalis IV
10935.95;1306.38;18259;2019-06-01;Europa Universalis IV
9629.57;-1306.25;17479;2019-05-01;Europa Universalis IV
10935.81;-618.56;21256;2019-04-01;Europa Universalis IV
11554.37;-447.3;21663;2019-03-01;Europa Universalis IV
12001.68;-851.95;21939;2019-02-01;Europa Universalis IV
12853.63;320.7;23109;2019-01-01;Europa Universalis IV
12532.94;1197.14;23012;2018-12-01;Europa Universalis IV
11335.8;-1046.14;21254;2018-11-01;Europa Universalis IV
12381.94;-1124.66;23986;2018-10-01;Europa Universalis IV
13506.6;2266.82;28338;2018-09-01;Europa Universalis IV
11239.78;42.42;19749;2018-08-01;Europa Universalis IV
11197.36;4.55;18846;2018-07-01;Europa Universalis IV
11192.81;237.16;19354;2018-06-01;Europa Universalis IV
10955.66;-1302.17;21209;2018-05-01;Europa Universalis IV
12257.82;454.95;23064;2018-04-01;Europa Universalis IV
11802.87;900.35;27765;2018-03-01;Europa Universalis IV
10902.52;-423.57;20292;2018-02-01;Europa Universalis IV
11326.08;-446.96;20233;2018-01-01;Europa Universalis IV
11773.05;114.36;21613;2017-12-01;Europa Universalis IV
11658.68;1871.28;24934;2017-11-01;Europa Universalis IV
9787.4;150.35;18605;2017-10-01;Europa Universalis IV
9637.06;135.65;19317;2017-09-01;Europa Universalis IV
9501.41;-433.22;16647;2017-08-01;Europa Universalis IV
9934.63;-690.88;16952;2017-07-01;Europa Universalis IV
10625.5;-255.45;20310;2017-06-01;Europa Universalis IV
10880.95;-1220.52;20279;2017-05-01;Europa Universalis IV
12101.47;2402.31;24830;2017-04-01;Europa Universalis IV
9699.16;-1036.34;18546;2017-03-01;Europa Universalis IV
10735.5;-778.39;20037;2017-02-01;Europa Universalis IV
11513.89;1258.41;20721;2017-01-01;Europa Universalis IV
10255.48;411.47;18431;2016-12-01;Europa Universalis IV
9844.0;-535.0;18915;2016-11-01;Europa Universalis IV
10379.0;2425.1;24361;2016-10-01;Europa Universalis IV
7953.91;786.04;15033;2016-09-01;Europa Universalis IV
7167.87;54.12;12686;2016-08-01;Europa Universalis IV
7113.75;704.8;12212;2016-07-01;Europa Universalis IV
6408.95;-998.59;12241;2016-06-01;Europa Universalis IV
7407.53;-2637.09;16926;2016-05-01;Europa Universalis IV
10044.63;1223.94;21150;2016-04-01;Europa Universalis IV
8820.68;-359.68;16632;2016-03-01;Europa Universalis IV
9180.36;-392.43;17301;2016-02-01;Europa Universalis IV
9572.8;-92.53;17694;2016-01-01;Europa Universalis IV
9665.33;2765.47;18518;2015-12-01;Europa Universalis IV
6899.86;-915.37;13872;2015-11-01;Europa Universalis IV
7815.23;852.37;16207;2015-10-01;Europa Universalis IV
6962.86;-129.34;12911;2015-09-01;Europa Universalis IV
7092.19;-662.29;12385;2015-08-01;Europa Universalis IV
7754.48;-1099.86;14005;2015-07-01;Europa Universalis IV
8854.34;1979.63;17931;2015-06-01;Europa Universalis IV
6874.71;184.27;12472;2015-05-01;Europa Universalis IV
6690.44;-2009.55;12318;2015-04-01;Europa Universalis IV
8699.99;1358.31;24394;2015-03-01;Europa Universalis IV
7341.69;200.58;24358;2015-02-01;Europa Universalis IV
7141.11;263.06;13274;2015-01-01;Europa Universalis IV
6878.05;-160.09;12861;2014-12-01;Europa Universalis IV
7038.14;1372.05;15148;2014-11-01;Europa Universalis IV
5666.09;722.99;12518;2014-10-01;Europa Universalis IV
4943.1;-911.61;9202;2014-09-01;Europa Universalis IV
5854.7;-498.06;10337;2014-08-01;Europa Universalis IV
6352.77;-679.82;11018;2014-07-01;Europa Universalis IV
7032.59;2647.76;16485;2014-06-01;Europa Universalis IV
4384.83;228.18;14090;2014-05-01;Europa Universalis IV
